station,t_op_s,h_true
M3.2,37546.511170891004,7.092198581560284e-07
M3.2,39048.37161772665,7.092198581560284e-07
M3.2,40550.23206456229,7.092198581560284e-07
M3.2,42052.092511397925,7.092198581560284e-07
M3.2,43553.95295823357,7.092198581560284e-07
M3.2,45055.81340506921,7.092198581560284e-07
M3.2,46557.673851904845,7.092198581560284e-07
M3.2,48059.53429874049,7.092198581560284e-07
M3.2,49561.39474557613,7.092198581560284e-07
M3.2,51063.255192411765,7.092198581560284e-07
M3.2,52565.11563924741,7.092198581560284e-07
M3.2,54066.97608608305,7.092198581560284e-07
M3.2,55568.836532918685,7.092198581560284e-07
M3.2,57070.69697975433,7.092198581560284e-07
M3.2,58572.55742658997,7.092198581560284e-07
M3.2,60074.41787342561,7.092198581560284e-07
M3.2,61576.27832026125,7.092198581560284e-07
M3.2,63078.13876709689,7.092198581560284e-07
M3.2,64579.99921393253,7.092198581560284e-07
M3.2,66081.85966076817,7.092198581560284e-07
M3.2,67583.7201076038,7.092198581560284e-07
M3.2,69085.58055443945,7.092198581560284e-07
M3.2,70587.44100127509,7.092198581560284e-07
M3.2,72089.30144811072,7.092198581560284e-07
M3.2,73591.16189494637,7.092198581560284e-07
M3.2,75093.02234178201,7.092198581560284e-07
M3.2,76594.88278861766,7.092198581560284e-07
M3.2,78096.7432354533,7.092198581560284e-07
M3.2,79598.60368228893,7.092198581560284e-07
M3.2,81100.46412912458,7.092198581560284e-07
M3.2,82602.32457596021,7.092198581560284e-07
M3.2,84104.18502279585,7.092198581560284e-07
M3.2,85606.0454696315,7.092198581560284e-07
M3.2,87107.90591646713,7.092198581560284e-07
M3.2,88609.76636330277,7.092198581560284e-07
M3.2,90111.62681013842,7.092198581560284e-07
M3.2,91613.48725697405,7.817820696149798e-07
M3.2,93115.34770380969,8.696500972289752e-07
M3.2,94617.20815064534,9.673940104341774e-07
M3.2,96119.06859748097,1.0761238047415696e-06
M3.2,97620.92904431661,1.1970742330849557e-06
M3.2,99122.78949115226,1.3316188278727521e-06
M3.2,100624.6499379879,1.4812854990416926e-06
M3.2,102126.51038482353,1.647773885246441e-06
M3.2,103628.37083165918,1.832974655227981e-06
M3.2,105130.23127849482,2.0389909785502177e-06
M3.2,106632.09172533045,2.26816240952992e-06
M3.2,108133.9521721661,2.52309145558972e-06
M3.2,109635.81261900174,2.8066731317486244e-06
M3.2,111137.67306583737,3.1221278368755952e-06
M3.2,112639.53351267302,3.47303792505416e-06
M3.2,114141.39395950866,3.863388387368296e-06
M3.2,115643.25440634429,4.29761210609857e-06
M3.2,117145.11485317994,4.780640195242252e-06
M3.2,118646.97530001558,5.317957999032507e-06
M3.2,120148.83574685123,5.915667384384866e-06
M3.2,121650.69619368686,6.580556034673733e-06
M3.2,123152.5566405225,7.320174531750447e-06
M3.2,124654.41708735815,8.14292210155836e-06
M3.2,126156.27753419378,9.058141997085923e-06
M3.2,127658.13798102942,1.0076227601842016e-05
M3.2,129159.99842786507,1.1208740458781285e-05
M3.2,130661.8588747007,1.2468541565035042e-05
M3.2,132163.71932153634,1.386993742345161e-05
M3.2,133665.57976837197,1.5428842509530706e-05
M3.2,135167.4402152076,1.7162959998752604e-05
M3.2,136669.30066204327,1.90919828066702e-05
M3.2,138171.1611088789,2.1237817224807486e-05
M3.2,139673.02155571454,2.3624831692009857e-05
M3.2,141174.88200255018,2.6280133526332893e-05
M3.2,142676.7424493858,2.9233876760081596e-05
M3.2,144178.60289622145,3.251960457382393e-05
M3.2,145680.4633430571,3.6174630218114134e-05
M3.2,147182.32378989275,4.02404607487335e-05
M3.2,148684.18423672838,4.476326838745433e-05
M3.2,150186.04468356402,4.979441486117509e-05
M3.2,151687.90513039965,5.5391034673905354e-05
M3.2,153189.76557723532,6.161668393533133e-05
M3.2,154691.62602407095,6.854206211416183e-05
M3.2,156193.4864709066,7.624581491260277e-05
M3.2,157695.34691774222,8.481542737952932e-05
M3.2,159197.20736457786,9.434821740469273e-05
M3.2,160699.0678114135,0.00010495244087624103
M3.2,162200.92825824916,0.00011674852105189896
M3.2,163702.7887050848,0.00012987041610474094
M3.2,165204.64915192043,0.00014446714037363146
M3.2,166706.50959875606,0.00016070445659388823
M3.2,168208.3700455917,0.00017876675832541582
M3.2,169710.23049242733,0.00019885916395546315
M3.2,171212.090939263,0.00022120984605583476
M3.2,172713.95138609863,0.0002460726225471073
M3.2,174215.81183293427,0.0002737298390955325
M3.2,175717.6722797699,0.00030449557547557784
M3.2,177219.53272660554,0.0003387192123100786
M3.2,178721.39317344117,0.00037678939869246905
M3.2,180223.25362027684,0.0004191384657480443
M3.2,181725.11406711247,0.0004662473362553644
M3.2,183226.9745139481,0.0005186509860822459
M3.2,184728.83496078374,0.0005769445194572757
M3.2,186230.69540761938,0.0006417899270686091
M3.2,187732.55585445501,0.0007139236037360997
M3.2,189234.41630129068,0.0007941647110286502
M3.2,190736.2767481263,0.0008834244797939955
M3.2,192238.13719496195,0.0009827165582419544
M3.2,193739.99764179758,0.0010931685230956153
M3.2,195241.85808863322,0.001216034684532935
M3.2,196743.71853546888,0.0013527103303337409
M3.2,198245.57898230452,0.0015047475709908966
M3.2,199747.43942914015,0.0016738729657253103
M3.2,201249.2998759758,0.0018620071295685756
M3.2,202751.16032281143,0.002071286544174445
M3.2,204253.02076964706,0.0023040878200461857
M3.2,205754.88121648272,0.0025630546857055626
M3.2,207256.74166331836,0.0028511280102967375
M3.2,208758.602110154,0.0031715792005666474
M3.2,210260.46255698963,0.003528047351483195
M3.2,211762.32300382527,0.003924580572379757
M3.2,213264.1834506609,0.004365681957932187
M3.2,214766.04389749657,0.004856360726022167
M3.2,216267.9043443322,0.005402189103216585
M3.2,217769.76479116784,0.00600936560386367
M3.2,219271.62523800347,0.006684785421413256
M3.2,220773.4856848391,0.0074361187313363815
M3.2,222275.34613167474,0.008271897794864666
M3.2,223777.2065785104,0.0092016138527135
M3.2,225279.06702534604,0.010235824909129445
M3.2,226780.92747218168,0.011386275630275243
M3.2,228282.7879190173,0.012666030718536989
M3.2,229784.64836585295,0.014089623277374074
M3.2,231286.50881268858,0.015673219851566153
M3.2,232788.36925952425,0.01743480401708168
M3.2,234290.22970635988,0.019394380605442144
M3.2,235792.09015319552,0.021574202881789094
M3.2,237293.95060003115,0.023999025256521426
M3.2,238795.8110468668,0.026696384400339557
M3.2,240297.67149370245,0.02969691195508148
M3.2,241799.5319405381,0.03303468239154666
M3.2,243301.39238737372,0.03674759996463654
M3.2,244803.25283420936,0.0408778291601346
M3.2,246305.113281045,0.04547227352135141
M3.2,247806.97372788063,0.0505831082932631
M3.2,249308.8341747163,0.056268372932938425
M3.2,250810.69462155193,0.0625926302148954
M3.2,252312.55506838756,0.06962769941629544
M3.2,253814.4155152232,0.0774534719081396
M3.2,255316.27596205883,0.086158818414457
M3.2,256818.13640889447,0.09584259824245821
M3.2,258319.99685573013,0.10661478194464141
M3.2,259821.85730256577,0.1185977001619723
M3.2,261323.7177494014,0.13192743283020883
M3.2,262825.57819623704,0.14675535452541674
M3.2,264327.4386430727,0.16324985349786303
M3.2,265829.2990899083,0.181598243915918
M3.2,267331.15953674394,0.20200889303571135
M3.2,268833.0199835796,0.22471358745301356
M3.2,270334.8804304152,0.24997016530889352
M3.2,271836.7408772509,0.27806544434088065
M3.2,273338.60132408654,0.30931847903106724
M3.2,274840.4617709222,0.34408418383983297
M3.2,276342.3222177578,0.38275736367122504
M3.2,277844.18266459345,0.42577719734058433
M3.2,279346.0431114291,0.4736322249594149
M3.2,280847.9035582647,0.5268658958750304
M3.2,282349.76400510035,0.5860827401682468
M3.2,283851.624451936,0.6519552337936798
M3.2,285353.4848987716,0.725231435324221
M3.2,286855.34534560726,0.8067434810238504
M3.2,288357.2057924429,0.897417034720118
M3.2,289859.0662392786,0.99828179979064
M3.2,291360.9266861142,1.1104832126393014
M3.2,292862.78713294986,1.2352954504553022
M3.2,294364.6475797855,1.3741359009730632
M3.2,295866.50802662113,1.5285812585540395
M3.2,297368.36847345677,1.7003854293800762
M3.2,298870.2289202924,1.8914994490924801
M4.1,0.0,2.86144578313253e-06
M4.1,1779.8581749509356,2.558677413445982e-06
M4.1,3559.716349901871,2.2559090437594347e-06
M4.1,5339.5745248528065,1.953140674072887e-06
M4.1,7119.432699803742,1.650372304386339e-06
M4.1,8899.290874754677,1.3476039346997916e-06
M4.1,10679.149049705613,1.0448355650132437e-06
M4.1,12459.007224656549,7.420671953266958e-07
M4.1,14238.865399607485,6.024096385542169e-07
M4.1,16018.72357455842,6.024096385542169e-07
M4.1,17798.581749509354,6.024096385542169e-07
M4.1,19578.43992446029,6.024096385542169e-07
M4.1,21358.298099411226,6.024096385542169e-07
M4.1,23138.15627436216,6.024096385542169e-07
M4.1,24918.014449313097,6.024096385542169e-07
M4.1,26697.872624264033,6.024096385542169e-07
M4.1,28477.73079921497,6.024096385542169e-07
M4.1,30257.588974165905,6.024096385542169e-07
M4.1,32037.44714911684,6.024096385542169e-07
M4.1,33817.30532406778,6.024096385542169e-07
M4.1,35597.16349901871,6.024096385542169e-07
M4.1,37377.02167396965,6.024096385542169e-07
M4.1,39156.87984892058,6.024096385542169e-07
M4.1,40936.73802387152,6.024096385542169e-07
M4.1,42716.59619882245,6.024096385542169e-07
M4.1,44496.45437377339,6.024096385542169e-07
M4.1,46276.31254872432,6.024096385542169e-07
M4.1,48056.17072367526,6.024096385542169e-07
M4.1,49836.028898626195,6.024096385542169e-07
M4.1,51615.887073577134,6.024096385542169e-07
M4.1,53395.74524852807,6.024096385542169e-07
M4.1,55175.603423479006,6.024096385542169e-07
M4.1,56955.46159842994,6.024096385542169e-07
M4.1,58735.31977338087,6.024096385542169e-07
M4.1,60515.17794833181,6.024096385542169e-07
M4.1,62295.03612328274,6.024096385542169e-07
M4.1,64074.89429823368,6.024096385542169e-07
M4.1,65854.75247318462,6.024096385542169e-07
M4.1,67634.61064813555,6.024096385542169e-07
M4.1,69414.46882308648,6.024096385542169e-07
M4.1,71194.32699803742,6.024096385542169e-07
M4.1,72974.18517298836,6.024096385542169e-07
M4.1,74754.0433479393,6.024096385542169e-07
M4.1,76533.90152289023,6.024096385542169e-07
M4.1,78313.75969784116,6.024096385542169e-07
M4.1,80093.6178727921,6.024096385542169e-07
M4.1,81873.47604774304,6.024096385542169e-07
M4.1,83653.33422269397,6.024096385542169e-07
M4.1,85433.1923976449,6.024096385542169e-07
M4.1,87213.05057259584,6.024096385542169e-07
M4.1,88992.90874754678,6.024096385542169e-07
M4.1,90772.76692249771,6.024096385542169e-07
M4.1,92552.62509744865,6.024096385542169e-07
M4.1,94332.48327239958,6.024096385542169e-07
M4.1,96112.34144735053,6.024096385542169e-07
M4.1,97892.19962230146,6.024096385542169e-07
M4.1,99672.05779725239,6.024096385542169e-07
M4.1,101451.91597220332,6.024096385542169e-07
M4.1,103231.77414715427,6.024096385542169e-07
M4.1,105011.6323221052,6.024096385542169e-07
M4.1,106791.49049705613,6.227592426570287e-07
M4.1,108571.34867200707,6.932428479170687e-07
M4.1,110351.20684695801,7.717037552710239e-07
M4.1,112131.06502190894,8.590448321085915e-07
M4.1,113910.92319685988,9.56271131936252e-07
M4.1,115690.78137181081,1.064501459755065e-06
M4.1,117470.63954676174,1.1849812464026206e-06
M4.1,119250.49772171269,1.3190968800070989e-06
M4.1,121030.35589666362,1.4683916594687238e-06
M4.1,122810.21407161455,1.6345835535489336e-06
M4.1,124590.07224656548,1.8195849699250941e-06
M4.1,126369.93042151643,2.0255247616977767e-06
M4.1,128149.78859646736,2.2547727245844038e-06
M4.1,129929.6467714183,2.5099668666940452e-06
M4.1,131709.50494636924,2.794043764682814e-06
M4.1,133489.36312132017,3.1102723556049673e-06
M4.1,135269.2212962711,3.4622915533102436e-06
M4.1,137049.07947122204,3.8541521222477724e-06
M4.1,138828.93764617297,4.290363290527875e-06
M4.1,140608.7958211239,4.775944638628831e-06
M4.1,142388.65399607483,5.3164838608436424e-06
M4.1,144168.51217102577,5.918201064140859e-06
M4.1,145948.37034597673,6.588020344340904e-06
M4.1,147728.22852092766,7.333649463251246e-06
M4.1,149508.0866958786,8.163668543623166e-06
M4.1,151287.94487082952,9.087628802562954e-06
M4.1,153067.80304578046,1.0116162459545351e-05
M4.1,154847.6612207314,1.126110508376539e-05
M4.1,156627.51939568232,1.2535631788707558e-05
M4.1,158407.37757063325,1.3954408841153592e-05
M4.1,160187.2357455842,1.5533762429228338e-05
M4.1,161967.09392053515,1.7291866531535428e-05
M4.1,163746.95209548608,1.9248952049235644e-05
M4.1,165526.810270437,2.1427539607597978e-05
M4.1,167306.66844538794,2.3852698705923158e-05
M4.1,169086.52662033887,2.6552336197936806e-05
M4.1,170866.3847952898,2.9557517422261007e-05
M4.1,172646.24297024074,3.290282367828509e-05
M4.1,174426.10114519167,3.662675016099186e-05
M4.1,176205.95932014263,4.07721489338644e-05
M4.1,177985.81749509356,4.538672203726303e-05
M4.1,179765.6756700445,5.052357040658289e-05
M4.1,181545.53384499543,5.6241804916715385e-05
M4.1,183325.39201994636,6.260722658424263e-05
M4.1,185105.2501948973,6.969308375460315e-05
M4.1,186885.10836984823,7.758091498735387e-05
M4.1,188664.96654479916,8.636148733879933e-05
M4.1,190444.82471975012,9.613584083901746e-05
M4.1,192224.68289470105,0.00010701645118231671
M4.1,194004.54106965198,0.00011912852401046542
M4.1,195784.39924460292,0.00013261143568230234
M4.1,197564.25741955385,0.00014762033710899076
M4.1,199344.11559450478,0.00016432793911061122
M4.1,201123.9737694557,0.00018292649983859207
M4.1,202903.83194440664,0.0002036300371337016
M4.1,204683.69011935758,0.00022667679127769962
M4.1,206463.54829430854,0.0002523319664780924
M4.1,208243.40646925947,0.00028089078263287165
M4.1,210023.2646442104,0.0003126818724925886
M4.1,211803.12281916133,0.0003480710633116721
M4.1,213582.98099411227,0.0003874655865053057
M4.1,215362.8391690632,0.0004313187637533389
M4.1,217142.69734401413,0.0004801352234752891
M4.1,218922.55551896506,0.0005344767077035859
M4.1,220702.41369391602,0.000594968536176074
M4.1,222482.27186886696,0.0006623068020315243
M4.1,224262.1300438179,0.000737266381910675
M4.1,226041.98821876882,0.0008207098526368238
M4.1,227821.84639371975,0.0009135974170822328
M4.1,229601.70456867068,0.0010169979534395534
M4.1,231381.56274362162,0.0011321013150447034
M4.1,233161.42091857255,0.00126023202228806
M4.1,234941.27909352348,0.0014028645041698794
M4.1,236721.13726847444,0.0015616400648879524
M4.1,238500.99544342537,0.001738385770695876
M4.1,240280.8536183763,0.0019351354743672785
M4.1,242060.71179332724,0.0021541532191992393
M4.1,243840.56996827817,0.002397959291870092
M4.1,245620.4281432291,0.0026693592239476916
M4.1,247400.28631818003,0.002971476075775118
M4.1,249180.14449313097,0.003307786374231706
M4.1,250960.00266808193,0.0036821601179133994
M4.1,252739.86084303286,0.004098905310081024
M4.1,254519.7190179838,0.004562817531827276
M4.1,256299.57719293472,0.005079235125911892
M4.1,258079.43536788566,0.0056541006262780785
M4.1,259859.2935428366,0.006294029140133314
M4.1,261639.15171778752,0.007006384469482731
M4.1,263419.0098927385,0.007799363848062708
M4.1,265198.8680676894,0.008682092268761593
M4.1,266978.72624264035,0.0096647274869749
M4.1,268758.5844175913,0.01075857690819166
M4.1,270538.4425925422,0.0119762277048646
M4.1,272318.30076749314,0.013331691659847432
M4.1,274098.1589424441,0.01484056640314652
M4.1,275878.017117395,0.01652021489737348
M4.1,277657.87529234594,0.0183899652372793
M4.1,279437.7334672969,0.02047133306250821
M4.1,281217.5916422478,0.022788269142924183
M4.1,282997.44981719874,0.025367434985532174
M4.1,284777.30799214967,0.02823850963446296
M4.1,286557.1661671006,0.0314345311944408
M4.1,288337.02434205153,0.034992277007719085
M4.1,290116.8825170025,0.03895268685926804
M4.1,291896.74069195346,0.04336133408013097
M4.1,293676.5988669044,0.048268949970042
M4.1,295456.4570418553,0.05373200757395581
M4.1,297236.31521680625,0.05981337153013548
M4.1,299016.1733917572,0.06658302146775008
M4.1,300796.0315667081,0.07411885727828059
M4.1,302575.88974165905,0.08250759552717164
M4.1,304355.74791661,0.09184576732094617
M4.1,306135.6060915609,0.10224082911245828
M4.1,307915.46426651184,0.11381239922657736
M4.1,309695.3224414628,0.12669363433528233
M4.1,311475.1806164137,0.14103276172157075
M4.1,313255.03879136464,0.15699478496430094
M4.1,315034.8969663156,0.1747633826716542
M4.1,316814.7551412665,0.19454302211238378
M4.1,318594.61331621744,0.2165613120668795
M4.1,320374.4714911684,0.24107162197282933
M4.1,322154.32966611936,0.26835599750459216
M4.1,323934.1878410703,0.29872840613650226
M4.1,325714.0460160212,0.33253835003753784
M4.1,327493.90419097216,0.3701748878717571
M4.1,329273.7623659231,0.41207111178424743
M4.1,331053.620540874,0.4587091310903093
M4.1,332833.47871582495,0.5106256200162735
M4.1,334613.3368907759,0.568417993331093
M4.1,336393.1950657268,0.6327512809330846
M4.1,338173.05324067775,0.7043657804992238
M4.1,339952.9114156287,0.784085576257806
M4.1,341732.7695905796,0.8728280219118526
M4.1,343512.62776553055,0.9716142968354601
M4.1,345292.4859404815,1.0815811570156113
M4.1,347072.3441154324,1.2039940159601519
M4.1,348852.20229038334,1.3402615060969818
M4.1,350632.06046533433,1.4919516882256725
M4.1,352411.91864028526,1.6608100955473915
M4.1,354191.7768152362,1.8487798199099101
M4.2,0.0,2.486910994764398e-06
M4.2,2082.3686460883396,2.219344233202514e-06
M4.2,4164.737292176679,1.95177747164063e-06
M4.2,6247.105938265018,1.6842107100787457e-06
M4.2,8329.474584353358,1.416643948516862e-06
M4.2,10411.843230441698,1.1490771869549775e-06
M4.2,12494.211876530037,8.81510425393094e-07
M4.2,14576.580522618377,6.139436638312098e-07
M4.2,16658.949168706717,5.235602094240838e-07
M4.2,18741.317814795057,5.235602094240838e-07
M4.2,20823.686460883397,5.235602094240838e-07
M4.2,22906.055106971737,5.235602094240838e-07
M4.2,24988.423753060073,5.235602094240838e-07
M4.2,27070.792399148413,5.235602094240838e-07
M4.2,29153.161045236753,5.235602094240838e-07
M4.2,31235.529691325093,5.235602094240838e-07
M4.2,33317.89833741343,5.235602094240838e-07
M4.2,35400.26698350177,5.235602094240838e-07
M4.2,37482.63562959011,5.235602094240838e-07
M4.2,39565.00427567845,5.235602094240838e-07
M4.2,41647.37292176679,5.235602094240838e-07
M4.2,43729.74156785513,5.235602094240838e-07
M4.2,45812.11021394347,5.235602094240838e-07
M4.2,47894.47886003181,5.235602094240838e-07
M4.2,49976.847506120146,5.235602094240838e-07
M4.2,52059.216152208486,5.235602094240838e-07
M4.2,54141.584798296826,5.235602094240838e-07
M4.2,56223.953444385166,5.235602094240838e-07
M4.2,58306.322090473506,5.235602094240838e-07
M4.2,60388.690736561846,5.235602094240838e-07
M4.2,62471.059382650186,5.235602094240838e-07
M4.2,64553.428028738526,5.235602094240838e-07
M4.2,66635.79667482687,5.235602094240838e-07
M4.2,68718.1653209152,5.235602094240838e-07
M4.2,70800.53396700355,5.235602094240838e-07
M4.2,72882.90261309188,5.235602094240838e-07
M4.2,74965.27125918023,5.235602094240838e-07
M4.2,77047.63990526856,5.235602094240838e-07
M4.2,79130.0085513569,5.235602094240838e-07
M4.2,81212.37719744524,5.235602094240838e-07
M4.2,83294.74584353359,5.235602094240838e-07
M4.2,85377.11448962192,5.235602094240838e-07
M4.2,87459.48313571027,5.235602094240838e-07
M4.2,89541.8517817986,5.235602094240838e-07
M4.2,91624.22042788695,5.235602094240838e-07
M4.2,93706.58907397528,5.235602094240838e-07
M4.2,95788.95772006363,5.235602094240838e-07
M4.2,97871.32636615196,5.235602094240838e-07
M4.2,99953.69501224029,5.235602094240838e-07
M4.2,102036.06365832864,5.235602094240838e-07
M4.2,104118.43230441697,5.235602094240838e-07
M4.2,106200.80095050532,5.235602094240838e-07
M4.2,108283.16959659365,5.235602094240838e-07
M4.2,110365.538242682,5.235602094240838e-07
M4.2,112447.90688877033,5.235602094240838e-07
M4.2,114530.27553485868,5.235602094240838e-07
M4.2,116612.64418094701,5.235602094240838e-07
M4.2,118695.01282703536,5.235602094240838e-07
M4.2,120777.38147312369,5.235602094240838e-07
M4.2,122859.75011921204,5.408271285146419e-07
M4.2,124942.11876530037,6.031248501206147e-07
M4.2,127024.48741138872,6.725986283862347e-07
M4.2,129106.85605747705,7.500750712171354e-07
M4.2,131189.22470356539,8.364760032461948e-07
M4.2,133271.59334965373,9.328294338210039e-07
M4.2,135353.96199574208,1.0402817883906487e-06
M4.2,137436.3306418304,1.160111548822441e-06
M4.2,139518.69928791875,1.2937444649428048e-06
M4.2,141601.0679340071,1.4427705182911866e-06
M4.2,143683.43658009544,1.6089628399239151e-06
M4.2,145765.80522618376,1.79429880735444e-06
M4.2,147848.1738722721,2.00098357164409e-06
M4.2,149930.54251836045,2.231476294571605e-06
M4.2,152012.9111644488,2.4885194080547447e-06
M4.2,154095.27981053712,2.775171243956233e-06
M4.2,156177.64845662547,3.0948424225077157e-06
M4.2,158260.0171027138,3.4513364323057475e-06
M4.2,160342.38574880216,3.8488948847059666e-06
M4.2,162424.75439489048,4.292247981057844e-06
M4.2,164507.12304097883,4.786670793245789e-06
M4.2,166589.49168706717,5.3380460271695436e-06
M4.2,168671.8603331555,5.95293401593187e-06
M4.2,170754.22897924384,6.638650775521546e-06
M4.2,172836.5976253322,7.40335505170787e-06
M4.2,174918.96627142053,8.256145393842092e-06
M4.2,177001.33491750885,9.207168410562092e-06
M4.2,179083.7035635972,1.0267739495440606e-05
M4.2,181166.07220968555,1.1450477458986185e-05
M4.2,183248.4408557739,1.2769454668865694e-05
M4.2,185330.8095018622,1.4240364484735903e-05
M4.2,187413.17814795056,1.5880707979845255e-05
M4.2,189495.5467940389,1.7710002171043295e-05
M4.2,191577.91544012725,1.9750012234745124e-05
M4.2,193660.28408621557,2.2025010471786e-05
M4.2,195742.65273230392,2.456206510236346e-05
M4.2,197825.02137839227,2.7391362327185266e-05
M4.2,199907.39002448058,3.0546565486749205e-05
M4.2,201989.75867056893,3.40652155920769e-05
M4.2,204072.12731665728,3.798917799246747e-05
M4.2,206154.49596274563,4.236514049478203e-05
M4.2,208236.86460883394,4.724516886094481e-05
M4.2,210319.2332549223,5.268732629304308e-05
M4.2,212401.60190101064,5.8756364276736215e-05
M4.2,214483.970547099,6.552449300271994e-05
M4.2,216566.3391931873,7.307224053281717e-05
M4.2,218648.70783927565,8.148941093316421e-05
M4.2,220731.076485364,9.087615277448359e-05
M4.2,222813.44513145235,0.0001013441507125962
M4.2,224895.81377754066,0.0001130179543267506
M4.2,226978.182423629,0.0001260364600264586
M4.2,229060.55106971736,0.00014055456365875092
M4.2,231142.9197158057,0.0001567450034787919
M4.2,233225.28836189403,0.00017480041541174653
M4.2,235307.65700798237,0.00019493562505967484
M4.2,237390.02565407072,0.0002173902037240389
M4.2,239472.39430015904,0.00024243131885570894
M4.2,241554.76294624739,0.00027035691284749207
M4.2,243637.13159233573,0.0003014992479908508
M4.2,245719.50023842408,0.0003362288597751748
M4.2,247801.8688845124,0.0003749589655664572
M4.2,249884.23753060075,0.00041815038112040216
M4.2,251966.6061766891,0.00046631700342726563
M4.2,254048.97482277744,0.0005200319251240179
M4.2,256131.34346886576,0.000579934253223887
M4.2,258213.7121149541,0.0006467367132934015
M4.2,260296.08076104245,0.0007212341295524001
M4.2,262378.44940713077,0.0008043128817943272
M4.2,264460.8180532191,0.0008969614516464666
M4.2,266543.18669930747,0.0010002821836508505
M4.2,268625.5553453958,0.0011155044011007065
M4.2,270707.92399148416,0.0012439990326863482
M4.2,272790.2926375725,0.001387294923980188
M4.2,274872.6612836608,0.0015470970278370323
M4.2,276955.02992974914,0.001725306690141371
M4.2,279037.3985758375,0.0019240442722640468
M4.2,281119.76722192584,0.002145674379393237
M4.2,283202.1358680142,0.00239283399490962
M4.2,285284.50451410253,0.002668463855552145
M4.2,287366.8731601909,0.0029758434406801323
M4.2,289449.2418062792,0.00331862999193841
M4.2,291531.6104523675,0.0037009020275865006
M4.2,293613.97909845586,0.004127207869230912
M4.2,295696.3477445442,0.004602619758337675
M4.2,297778.71639063256,0.0051327942064105184
M4.2,299861.0850367209,0.005724039296888734
M4.2,301943.45368280925,0.0063833897395312745
M4.2,304025.8223288976,0.007118690570293829
M4.2,306108.1909749859,0.007938690492570672
M4.2,308190.55962107424,0.008853145970387485
M4.2,310272.9282671626,0.009872937312058926
M4.2,312355.29691325093,0.01101019812548947
M4.2,314437.6655593393,0.012278459685393409
M4.2,316520.0342054276,0.013692811930133093
M4.2,318602.402851516,0.015270083003736942
M4.2,320684.7714976043,0.017029039479310906
M4.2,322767.1401436926,0.018990609646127112
M4.2,324849.50878978096,0.021178132517088458
M4.2,326931.8774358693,0.02361763551929087
M4.2,329014.24608195765,0.026338144171682346
M4.2,331096.614728046,0.02937202743440236
M4.2,333178.98337413435,0.03275538283881207
M4.2,335261.3520202227,0.03652846598054306
M4.2,337343.720666311,0.04073616948572593
M4.2,339426.08931239933,0.045428557149202346
M4.2,341508.4579584877,0.050661459599962856
M4.2,343590.826604576,0.05649713858111678
M4.2,345673.1952506644,0.06300502774808041
M4.2,347755.5638967527,0.0702625587990958
M4.2,349837.93254284107,0.07835608276748689
M4.2,351920.3011889294,0.08738189743730575
M4.2,354002.6698350177,0.0974473931066924
M4.2,356085.03848110605,0.1086723303313867
M4.2,358167.4071271944,0.12119026485114842
M4.2,360249.77577328274,0.13515013665304262
M4.2,362332.1444193711,0.15071804207846823
M4.2,364414.51306545944,0.16807921005868637
M4.2,366496.8817115478,0.1874402059923517
M4.2,368579.2503576361,0.2090313894870628
M4.2,370661.6190037244,0.2331096552074604
M4.2,372743.98764981277,0.25996148944081937
M4.2,374826.3562959011,0.289906378747569
M4.2,376908.72494198947,0.32330061125327597
M4.2,378991.0935880778,0.3605415158103634
M4.2,381073.46223416616,0.40207218946765094
M4.2,383155.8308802545,0.44838676949575246
M4.2,385238.1995263428,0.5000363126955639
M4.2,387320.56817243114,0.5576353519426162
M4.2,389402.9368185195,0.6218692079778712
M4.2,391485.30546460784,0.6935021434416192
M4.2,393567.6741106962,0.7733864561681799
M4.2,395650.04275678453,0.8624726199346318
M4.2,397732.4114028729,0.9618205933194525
M4.2,399814.78004896117,1.0726124312253476
M4.2,401897.1486950495,1.196166349119785
M4.2,403979.51734113786,1.333952407331323
M4.2,406061.8859872262,1.487610002015563
M4.2,408144.25463331456,1.6589673709004287
M4.2,410226.6232794029,1.8500633458926476
M4.2,412308.99192549125,2.0631716113607297
M4.2,414391.3605715796,2.3008277567225606
M5,0.0,1.958762886597938e-06
M5,2562.1851106055624,1.7545287668238738e-06
M5,5124.370221211125,1.5502946470498093e-06
M5,7686.555331816688,1.3460605272757452e-06
M5,10248.74044242225,1.1418264075016807e-06
M5,12810.925553027811,9.375922877276163e-07
M5,15373.110663633375,7.333581679535518e-07
M5,17935.295774238937,5.291240481794876e-07
M5,20497.4808848445,4.1237113402061855e-07
M5,23059.66599545006,4.1237113402061855e-07
M5,25621.851106055623,4.1237113402061855e-07
M5,28184.036216661185,4.1237113402061855e-07
M5,30746.22132726675,4.1237113402061855e-07
M5,33308.40643787231,4.1237113402061855e-07
M5,35870.591548477874,4.1237113402061855e-07
M5,38432.776659083436,4.1237113402061855e-07
M5,40994.961769689,4.1237113402061855e-07
M5,43557.14688029456,4.1237113402061855e-07
M5,46119.33199090012,4.1237113402061855e-07
M5,48681.517101505684,4.1237113402061855e-07
M5,51243.702212111246,4.1237113402061855e-07
M5,53805.88732271681,4.1237113402061855e-07
M5,56368.07243332237,4.1237113402061855e-07
M5,58930.25754392793,4.1237113402061855e-07
M5,61492.4426545335,4.1237113402061855e-07
M5,64054.62776513906,4.1237113402061855e-07
M5,66616.81287574462,4.1237113402061855e-07
